	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
LAMB1	-0.207262561802179	-0.4933478516153557	0.07882272801099771	6.45743221274074	1.4404179587376642	0.15341570179310043	0.7192522532668472	-4.4896034712729875	
FA9	0.219950363992322	-0.08490502104325479	0.5248057490278988	6.61181595017284	-1.434478380210852	0.15509795114192576	0.7192522532668472	-4.491505172972291	
ITIH5	0.23765899295525544	-0.09622846696130655	0.5715464528718175	6.252732553012345	-1.4151984275645249	0.1606568689659893	0.7192522532668472	-4.497628456691251	
APOA	0.4022234172072855	-0.16525750034780562	0.9697043347623766	6.03088173571605	-1.4092215703579796	0.16241091223977933	0.7192522532668472	-4.4995112489431195	
COMP	0.3168278715837192	-0.13167556871959185	0.7653313118870303	6.438823830222222	-1.4044969296458147	0.1638078412913399	0.7192522532668472	-4.500994392155328	
FA10	0.28652706000490075	-0.12001357882678587	0.6930676988365874	6.693678265530864	-1.4012798317130901	0.164764297950852	0.7192522532668472	-4.502001671077021	
ITIH3	0.18616368278597026	-0.0783106462317961	0.45063801180373664	6.651483029654321	-1.3995055685877862	0.1652936215721527	0.7192522532668472	-4.502556286705855	
APOC3	0.32354432802490724	-0.14557389374343166	0.7926625497932461	6.702363189679012	-1.371243813887187	0.17390162551688573	0.7192522532668472	-4.511303284965162	
CADH1	0.24420195226553315	-0.11108192264790862	0.5994858271789749	6.526430913395062	-1.366585561022399	0.17535258862963882	0.7192522532668472	-4.512729204496168	
PON1	-0.46017827999839245	-1.1312162499568112	0.21085968996002635	5.940734156518518	1.3634594131582443	0.17633147040367117	0.7192522532668472	-4.51368362361536	
ITA8	0.2486480331459961	-0.11416508806265419	0.6114611543546464	6.024708316740741	-1.3625901220393488	0.17660440434540464	0.7192522532668472	-4.5139486609600095	
CO4A2	0.2733353016889449	-0.12577873870989742	0.6724493420877872	6.165115496395062	-1.3616387809882888	0.17690346682291386	0.7192522532668472	-4.514238535374751	
THSD4	0.30808451243746504	-0.154235403559844	0.7704044284347741	6.168295999296296	-1.3249224443160967	0.18874107066019194	0.7488905695164584	-4.525282742653025	
COBA1	0.35296171555091643	-0.17834915910113042	0.8842725902029633	6.137121454209876	-1.3208152959067974	0.1901013770035197	0.7488905695164584	-4.526500752370098	
AGRIN	0.1885609949586972	-0.09684058714375862	0.47396257706115297	6.403005082950617	-1.313586504286	0.19251341477293113	0.7488905695164584	-4.52863597843586	
CPXM2	0.27204739732974653	-0.14100270228812822	0.6850974969476213	6.40403379825926	-1.3094985961284513	0.19388752608840348	0.7488905695164584	-4.52983863495306	
TARSH	0.2523991683924357	-0.14313635857418477	0.6479346953590561	6.094569940592593	-1.268719499588168	0.20799816374863037	0.782295121386839	-4.541644540247883	
PGCA	0.33038668431378243	-0.18914696768052913	0.849920336308094	5.572999801	-1.2643637763936402	0.20954905558070008	0.782295121386839	-4.542884955695002	
AMPN	0.15991795718860927	-0.09287711962929937	0.41271303400651793	6.669455637629629	-1.2577427269201207	0.2119228328190936	0.782295121386839	-4.544762848469103	
PRDX2	0.24328805801423828	-0.14192546490977906	0.6285015809382556	6.507776259530864	-1.2556900708735659	0.21266275144496596	0.782295121386839	-4.545343159783481	
BGH3	-0.23673226195864575	-0.6172291052485734	0.14376458133128198	6.423071579901235	1.2369996669836019	0.2194875605654266	0.7885501908005915	-4.550586334228244	
LEG1	-0.26895488227330144	-0.7035007605199705	0.16559099597336757	6.0985210295061725	1.2305718905458556	0.2218712580627168	0.7885501908005915	-4.552372473379133	
A2MG	-0.24299974183498405	-0.6367317125385058	0.15073222886853768	6.514412039765432	1.2270671357680325	0.22317889630003077	0.7885501908005915	-4.553342691177791	
APOC4	0.2310819642508082	-0.14447654045850436	0.6066404689601208	6.816299702037037	-1.2233525801606004	0.22457092812444032	0.7885501908005915	-4.554368153164516	
LRP1	-0.170566336350154	-0.45090270529570425	0.10977003259539625	6.486450818407407	1.209698300162157	0.22974212677397557	0.7976440131815555	-4.558112536647024	
HS90A	-0.1764135106304636	-0.4780041672438555	0.1251771459829283	6.54095881908642	1.1629931392533766	0.2480808466985693	0.8032097281846152	-4.570621088047389	
LAMA4	-0.19116283225587927	-0.5236621395837715	0.14133647507201302	6.296038018	1.1430781006010589	0.2562095256274523	0.8032097281846152	-4.575813296224001	
APOH	-0.18682781934231085	-0.5143250415572749	0.14066940287265317	6.679270618407408	1.1342195194662383	0.2598851771947879	0.8032097281846152	-4.578095615804818	
TAGL2	-0.18738805040144613	-0.5170545000770365	0.1422783992741442	6.441099838469135	1.1301350251951539	0.26159239354241204	0.8032097281846152	-4.579142277286921	
VWA1	0.20712203563341353	-0.16157765888501646	0.5758217301518436	6.543600303	-1.116906249616532	0.2671757784432668	0.8032097281846152	-4.582507608627037	
IGHG3	-0.2004965866126672	-0.5579344586979551	0.15694128547262073	6.6455454437777775	1.1152432679515343	0.2678835203917611	0.8032097281846152	-4.582928002937726	
LUM	0.25983877453012993	-0.2047248607666307	0.7244024098268906	6.252522174703704	-1.1120439222925436	0.26924880275666896	0.8032097281846152	-4.583735111137687	
ITB2	-0.18422017642778712	-0.5147160104764118	0.14627565762083758	6.4740089574320985	1.1082414703660164	0.27087776488875953	0.8032097281846152	-4.584691503899921	
CO5	-0.1994659670770406	-0.5582531813235811	0.1593212471695	6.700665376493827	1.1053378501475686	0.272126288960157	0.8032097281846152	-4.585419727771011	
APOL1	-0.22447253350995905	-0.6309402564485647	0.18199518942864656	6.506725899	1.0979949349942666	0.2753015284630826	0.8032097281846152	-4.5872532212413875	
CO5A3	0.2779448221598074	-0.23394348187904257	0.7898331261986574	6.248335308049382	-1.0795594773292592	0.2833865190814854	0.8032097281846152	-4.5918052477206155	
HPT	-0.23494784770485994	-0.6680145100268827	0.19811881461716285	6.575358213654321	1.0786484186920657	0.2837902714577769	0.8032097281846152	-4.592028301294916	
CO4A1	0.23955182157339647	-0.20819673941292935	0.6873003825597223	6.136355107506173	-1.0637228093683104	0.29046128994420767	0.8032097281846152	-4.595656973668432	
TRFE	0.15400600203578466	-0.13637599565673816	0.44438799972830745	6.806662126493827	-1.0544625284203883	0.2946537511447349	0.8032097281846152	-4.597884071020159	
EDIL3	0.1670703302327395	-0.14839987468543916	0.4825405351509182	6.20459360637037	-1.0529413378945414	0.29534637613609876	0.8032097281846152	-4.598248140501354	
CATF	0.16742940849192867	-0.14999844910837595	0.4848572660922333	6.271401598271605	-1.0486966918361023	0.2972849033124756	0.8032097281846152	-4.599261366672188	
LV310	-0.2030370765712304	-0.589141703664252	0.18306755052179122	6.721565022938272	1.045522873054731	0.29874002839852154	0.8032097281846152	-4.600016425519067	
VTNC	0.17029217692330953	-0.15720764810120866	0.4977920019478277	6.652733955876543	-1.0338244952309605	0.30414520897112973	0.8032097281846152	-4.602780612246125	
PRELP	0.22901985162020966	-0.21260012994057914	0.6706398331809984	6.153821586382716	-1.0310687082325085	0.30542806836009057	0.8032097281846152	-4.603427444836558	
ANGI	0.19655735529538226	-0.18481352241524457	0.5779282330060092	6.261120813135802	-1.0247194197547589	0.3083976403763935	0.8032097281846152	-4.604911451108798	
CRIP2	0.19558179935512363	-0.1871337661176984	0.5782973648279457	6.1658634342592595	-1.0160509927730759	0.3124831572631256	0.8032097281846152	-4.606923340146625	
FA12	-0.24239228262269294	-0.7171859949155541	0.23240142967016822	6.663118742283951	1.0150256626857366	0.31296879475725764	0.8032097281846152	-4.6071602307757615	
RNAS4	0.2100842689474782	-0.2033293690208776	0.623497906915834	6.42470055982716	-1.010350190008794	0.315189694838799	0.8032097281846152	-4.608237540559209	
APOC2	0.2530506770873371	-0.245247501280415	0.7513488554550891	6.7050870399999996	-1.0096745213761076	0.31551151414799644	0.8032097281846152	-4.608392832270589	
ITIH4	-0.1608544794737324	-0.4781507951884614	0.15644183624099653	6.746311292567901	1.007932208566161	0.31634238658783276	0.8032097281846152	-4.608792815956869	
CD97	-0.12324285272462696	-0.36731977260080817	0.12083406715155423	6.505751795222222	1.0039179544431627	0.3182622578420016	0.8032097281846152	-4.609711850627356	
TENX	0.1506790981528239	-0.15006663384752575	0.4514248301531736	6.250547146444444	-0.9961316346137933	0.3220082719202002	0.8032097281846152	-4.6114844477335755	
APOD	-0.21514890553535268	-0.645624252890113	0.21532644181940772	6.403715435864197	0.9936971610317822	0.32318548787433443	0.8032097281846152	-4.612035952175045	
IC1	-0.16707021232775424	-0.5016358404261859	0.16749541577067747	6.657188495567901	0.9928437272531391	0.32359885005461486	0.8032097281846152	-4.612228982164997	
SLPI	0.2520369617994445	-0.2566257734453025	0.7606996970441915	6.190982491629629	-0.9851389865893655	0.32734651897117895	0.8032097281846152	-4.613964438266391	
CO8G	0.17113341781164548	-0.17501624401097937	0.5172830796342703	6.613704346259259	-0.9829560620292471	0.3284135098588289	0.8032097281846152	-4.614453772047471	
F13A	-0.19651531214894044	-0.5965242961788291	0.20349367188094816	6.686441059666667	0.976764446132641	0.3314523818870869	0.8032097281846152	-4.615836039131073	
FBLN2	0.1517573723296268	-0.15933838462150393	0.4628531292807575	6.4200369079876545	-0.9698820090477686	0.3348519572181595	0.8032097281846152	-4.61736268130851	
ITAM	-0.15872217357398458	-0.48411498805959097	0.16667064091162184	6.652169025209877	0.9698237980018316	0.3348808077033999	0.8032097281846152	-4.617375549264743	
HV118	-0.1852706911502375	-0.5657949037529538	0.19525352145247885	6.770734257160494	0.9680273298502144	0.33577197229603817	0.8032097281846152	-4.6177723059964695	
IBP7	-0.21031858695732566	-0.6435778779762116	0.22294070406156027	5.878286457950617	0.9651458855228441	0.3372045968700005	0.8032097281846152	-4.618407206736641	
CBPB2	0.22771805291097083	-0.24151844496524358	0.6969545507871853	6.770937063925926	-0.9648701479054198	0.33734190012420684	0.8032097281846152	-4.618467867663902	
KV315	0.195414603454103	-0.20792287509814567	0.5987520820063517	6.6528709771358026	-0.9632779734769215	0.3381354367933578	0.8032097281846152	-4.618817812226013	
FCGBP	0.1520746713956969	-0.16202600225558503	0.4661753450469788	6.226135631691358	-0.9626118683022518	0.3384677840078868	0.8032097281846152	-4.618964050791724	
HS71B	-0.13194459628191624	-0.40501357536379706	0.1411243827999646	6.3504555640123455	0.9606881528039377	0.33942880242596596	0.8032097281846152	-4.6193858422919325	
CYTB	-0.22691110738314715	-0.6971990312939204	0.24337681652762602	6.37910926525926	0.9593014949635463	0.34012262986782327	0.8032097281846152	-4.619689375760148	
A1AT	-0.1578010072750941	-0.4866886685666193	0.17108665401643108	6.801529406074074	0.9539494973663231	0.3428092214331039	0.8032097281846152	-4.620856948441439	
CRAC1	0.15670726244490588	-0.1701114511407553	0.483525976030567	6.440412784037037	-0.953334699378272	0.3431187188361463	0.8032097281846152	-4.620990668001351	
LAMC1	-0.1328089797972987	-0.4117204341222359	0.14610247452763855	6.2229806819506175	0.9467259543251056	0.34645711725170714	0.8049266859456955	-4.6224228392280065	
HS90B	-0.1577086177516936	-0.49094821561236623	0.17553098010897905	6.460910975320988	0.9409401854414756	0.3493970129293561	0.8056990820535153	-4.623668786710987	
MMP7	-0.3905714962649602	-1.225610317920881	0.4444673253909606	5.581928328074074	0.9299445891727399	0.355028436237355	0.8075837261483417	-4.626016365339157	
CYTC	0.14825766870936152	-0.16898962662336703	0.4655049640420901	6.651936649987654	-0.9291427265476107	0.3554413810879433	0.8075837261483417	-4.626186523490715	
IGHA1	-0.19266242213197762	-0.6075537771248943	0.22222893286093912	6.476167138271605	0.9232638330424869	0.3584783185671956	0.8085386893230907	-4.627429721450188	
CATB	-0.15500745259147886	-0.49485437865295523	0.18483947346999752	6.406515165395062	0.9068436704182331	0.3670483584486979	0.8198229253802207	-4.630861708328844	
ANXA2	-0.15198833679635257	-0.4884873499312701	0.18451067633856497	6.392351085037037	0.8980275508038927	0.37170286149994525	0.8198229253802207	-4.6326798215831415	
ITA1	0.13305852670604643	-0.1654749136133781	0.431591967025471	6.379610714185185	-0.886161581152677	0.3780260721134844	0.8198229253802207	-4.635099776901535	
ICAM1	-0.13386105696388936	-0.43481319783340433	0.16709108390562558	6.48677448791358	0.884341499834776	0.3790018998568959	0.8198229253802207	-4.6354682110711485	
ANGL4	-0.13337367691402727	-0.43544059261123336	0.16869323878317885	6.617977409888889	0.8778698952794268	0.38248437838155114	0.8198229253802207	-4.636772302040589	
F13B	-0.2129030770886184	-0.6964026323169866	0.27059647813974985	6.655896333098766	0.875485691249672	0.38377237470202863	0.8198229253802207	-4.637250404644281	
APOE	-0.15724358702980337	-0.5157892286294313	0.2013020545698246	6.493671053308642	0.8719502122005547	0.3856872809945354	0.8198229253802207	-4.637957053395089	
HV169	-0.1840613190366364	-0.6041926261590053	0.23606998808573246	6.626865963074074	0.8710451716767572	0.3861784275186475	0.8198229253802207	-4.638137501807016	
CO6A3	-0.16942262742477515	-0.5571077419792825	0.21826248712973223	6.412496119012346	0.8688713543566179	0.3873596993705898	0.8198229253802207	-4.6385701792573615	
CD5L	-0.1972778953630799	-0.6559912679689817	0.2614354772428219	6.24735803362963	0.8550671421609398	0.39491324603441713	0.8301237620723462	-4.641293317713542	
PGS2	0.25869276265819374	-0.34895157433390545	0.8663370996502929	6.00804771082716	-0.8464435832718293	0.3996776638285632	0.8303453732987952	-4.642973010561592	
FRIL	-0.23637544081367368	-0.7948279113360504	0.322077029708703	6.45453539845679	0.8415488449634057	0.40239753677559786	0.8303453732987952	-4.643919054638175	
CLUS	0.11981264243760113	-0.16633931996385726	0.40596460483905955	6.600123757012345	-0.8324709954316944	0.40747165652576445	0.8303453732987952	-4.645659498787751	
S10A4	0.1424485477843861	-0.19784640519024832	0.4827435007590205	6.314993485555555	-0.8322728186462821	0.4075828599494786	0.8303453732987952	-4.645697289603993	
APOA2	-0.17339680922983264	-0.5883981374638295	0.24160451900416424	6.595097012419753	0.830720270483338	0.40845468201105783	0.8303453732987952	-4.645993046348899	
IGKC	-0.13238654176528333	-0.45817032289481074	0.19339723936424405	6.672066344506173	0.8079371370771796	0.4213779197960775	0.8425491101531339	-4.650271429350854	
GANAB	-0.09180551380578128	-0.3184217632090472	0.13481073559748463	6.685865825308642	0.8054543124115822	0.42280085452518723	0.8425491101531339	-4.650730679326891	
MSRE	0.14183912626953932	-0.20883225764956448	0.4925105101886431	6.549776305506173	-0.8041904530709191	0.42352628522149705	0.8425491101531339	-4.6509639280118185	
MEGF6	0.20052640547710518	-0.30328218374515015	0.7043349946993606	6.049235785444444	-0.7913510713705497	0.4309377570210332	0.8425491101531339	-4.653313255814426	
CFAB	0.12097323402969111	-0.187368867658126	0.42931533571750824	6.751022248333333	-0.7800449969954235	0.4375270920391201	0.8425491101531339	-4.655351519804861	
APMAP	-0.13727365590064602	-0.48776055522564143	0.21321324342434936	6.552777951098766	0.7787151136491425	0.438306026681735	0.8425491101531339	-4.655589392579903	
ANT3	0.10796928028876202	-0.16872448970182602	0.38466305027935005	6.834676015370371	-0.7758254441759084	0.4400013480099656	0.8425491101531339	-4.6561048960371645	
SAA4	-0.17230944818153535	-0.6144450819597437	0.26982618559667293	6.301052622197531	0.7748484462307133	0.44057540153683206	0.8425491101531339	-4.656278765144546	
LAMB2	0.11380851446126558	-0.1784699973523348	0.4060870262748659	6.156957690345679	-0.7741784179786435	0.4409693417348437	0.8425491101531339	-4.656397881614881	
NID2	-0.13891027413274612	-0.49812983085739215	0.22030928259189989	6.271073330802469	0.7688428657139998	0.4441136793882098	0.8425491101531339	-4.657342839890875	
PRG4	0.1392648244836692	-0.22132360584431973	0.4998532548116581	6.853343719197531	-0.7678790892944617	0.4446830361343317	0.8425491101531339	-4.657512850688898	
KV320	0.1345000827261085	-0.21567359114372045	0.4846737565959375	6.606915891074074	-0.7636638838041042	0.4471781684955145	0.8425491101531339	-4.658253970560719	
CO6	0.13815389258617855	-0.22675617139343984	0.5030639565657969	6.799839255160494	-0.752732171346965	0.45368666668404134	0.843585969720225	-4.660157434724486	
ITB1	0.11026112755275431	-0.18286326474458447	0.4033855198500931	6.331870990407407	-0.7478830021228279	0.4565910791290495	0.843585969720225	-4.660993206235601	
CO4A	0.11477781342784672	-0.19609433431442314	0.42564996117011655	6.810276444283951	-0.7340731281603463	0.46492052573789233	0.843585969720225	-4.663344465153502	
TINAL	0.17942357394191386	-0.3102664354879304	0.6691135833717581	5.973301698320988	-0.7284864068160585	0.46831444717767734	0.843585969720225	-4.6642834843784335	
IGJ	-0.18505915284695587	-0.6905893773046378	0.3204710716107261	6.032746538790123	0.7278244429091181	0.4687175119867395	0.843585969720225	-4.664394282735356	
PPT1	-0.10826814109814965	-0.4050326649480132	0.18849638275171393	6.448328547222222	0.7253571402200891	0.4702215538747577	0.843585969720225	-4.664806387527073	
A1BG	-0.09493811333966312	-0.3553614602674075	0.16548523358808126	6.700833235728395	0.724809494846941	0.47055576029693236	0.843585969720225	-4.664897673140638	
CD14	-0.17554682869655625	-0.6585643394684266	0.3074706820753142	6.386861967074074	0.7225922607489323	0.4719102141267085	0.843585969720225	-4.6652665688664126	
CD59	0.10723549764538516	-0.18808302538125998	0.4025540206720303	6.52104874845679	-0.7219565764926603	0.4722989409760483	0.843585969720225	-4.665372127848427	
PCYOX	0.09955475472051578	-0.17676789757252753	0.3758774070135591	6.601624243037037	-0.7163226948667087	0.47575194608925897	0.8448698352964427	-4.666303692389867	
YBOX1	-0.12583432739425043	-0.48110391353811005	0.22943525874960918	6.424494954691358	0.7042134167464499	0.4832211812875963	0.8463751930558292	-4.668281782900191	
EMIL2	-0.12891597030347854	-0.4957335165648694	0.2379015759579123	6.376092952469135	0.6987467699832004	0.48661422692462486	0.8463751930558292	-4.669163955704374	
