logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
0.09940187	-0.107874187	0.306677927	6.56149831	0.950978805	0.343817601	0.978201495	-4.672254658
0.047908106	-0.203653277	0.299469489	6.478206422	0.377650833	0.706458791	0.978201495	-4.827888831
0.205591337	-0.062748913	0.473931588	6.626753066	1.519303061	0.131717289	0.978201495	-4.39007866
0.097063689	-0.099216208	0.293343587	6.564086748	0.980632752	0.329047165	0.978201495	-4.660624302
0.275385793	-0.015071678	0.565843264	6.415231426	1.880114947	0.062887742	0.978201495	-4.14837503
0.541645461	-0.33962394	1.422914861	5.433454136	1.218798298	0.225675168	0.978201495	-4.554730893
0.242982411	-0.030436181	0.516401004	6.636651623	1.762269059	0.080958719	0.978201495	-4.232457967
0.282441893	-0.118017165	0.682900951	6.248285105	1.398609308	0.164901982	0.978201495	-4.460302209
0.130389608	-0.124472029	0.385251246	6.326643376	1.01452776	0.312682914	0.978201495	-4.646906241
-0.149108027	-0.509937051	0.211720996	6.276714357	-0.819454763	0.414398962	0.978201495	-4.71963874
0.043899485	-0.152035028	0.239833997	6.633864402	0.444297534	0.657749643	0.978201495	-4.816636093
-0.492396266	-1.254540956	0.269748423	5.919368876	-1.281158155	0.202984436	0.978201495	-4.523377546
0.057757296	-0.256042155	0.371556747	6.545047113	0.364989269	0.715859802	0.978201495	-4.829821305
0.180334998	-0.127544028	0.488214024	6.397920537	1.161516377	0.248087979	0.978201495	-4.582213444
0.094477146	-0.129834006	0.318788297	6.544401871	0.835220838	0.405505962	0.978201495	-4.714321745
0.246939629	-0.044359681	0.538238938	6.629431707	1.681035009	0.095753847	0.978201495	-4.287540754
-0.195315349	-0.887000689	0.49636999	6.010801645	-0.559955128	0.576712871	0.978201495	-4.7928082
0.175003014	-0.014234243	0.364240271	6.442206524	1.833852094	0.069532387	0.978201495	-4.181967765
-0.052312725	-0.261572428	0.156946979	6.495896669	-0.49573223	0.62112817	0.978201495	-4.806711998
0.188165917	-0.114787265	0.491119099	6.089951367	1.231660078	0.2208508	0.978201495	-4.548386318
-0.076723129	-0.369639459	0.216193202	6.600350566	-0.519407411	0.604579145	0.978201495	-4.80178171
-0.383533847	-0.879082216	0.112014521	6.487729209	-1.534769178	0.127873946	0.978201495	-4.380688283
-0.137921481	-0.434068722	0.15822576	6.525271317	-0.923527098	0.357868025	0.978201495	-4.682711613
-0.017218383	-0.667251109	0.632814344	6.194426097	-0.052526995	0.95820944	0.991136987	-4.856661332
0.095608739	-0.492972499	0.684189977	6.444346937	0.322119191	0.748008303	0.978201495	-4.835876893
0.138549476	-0.144726335	0.421825287	6.603476351	0.969886284	0.334351004	0.978201495	-4.664879179
-0.15922598	-0.417017681	0.098565722	6.679650335	-1.22481478	0.223409007	0.978201495	-4.551770944
0.047145376	-0.128460445	0.222751196	6.575476614	0.532384762	0.59559392	0.978201495	-4.798982443
0.029997935	-0.225529338	0.285525208	6.685536047	0.232798146	0.816375201	0.98001219	-4.846072686
0.128728364	-0.098012027	0.355468755	6.432379834	1.12582472	0.262828234	0.978201495	-4.598695771
0.159480001	-0.045087908	0.364047909	6.63063951	1.545945377	0.125152127	0.978201495	-4.373847561
0.092277943	-0.195530237	0.380086122	6.524203225	0.635799517	0.526302239	0.978201495	-4.774232341
-0.045340555	-0.401343022	0.310661912	6.55120251	-0.252556907	0.801108586	0.978201495	-4.844099396
0.220127816	-0.0140478	0.454303431	6.308282436	1.864054801	0.065131423	0.978201495	-4.160121818
0.158085498	-0.267361223	0.58353222	6.029852308	0.736838438	0.462877803	0.978201495	-4.745874767
-0.063920897	-0.340316001	0.212474207	6.624844777	-0.458604106	0.647474399	0.978201495	-4.813984013
0.320964032	0.009924925	0.63200314	6.374377118	2.046288164	0.043248066	0.978201495	-4.021587877
0.073332496	-0.336474672	0.483139663	6.057955524	0.354847981	0.723421279	0.978201495	-4.831321786
0.130442955	-0.057226988	0.318112898	6.501438784	1.378324036	0.171058065	0.978201495	-4.47156914
-0.040367215	-0.285047399	0.204312969	6.885814668	-0.327156392	0.744206471	0.978201495	-4.835204409
0.259429404	-0.037675199	0.556534007	6.315935842	1.731550807	0.086315623	0.978201495	-4.253565636
0.113687473	-0.337277598	0.564652544	6.080611585	0.499913805	0.618190728	0.978201495	-4.80585779
0.188110928	-0.295532922	0.671754778	5.999479293	0.771283034	0.442286162	0.978201495	-4.735268774
0.054125017	-0.291638794	0.399888827	6.40329687	0.31041588	0.756865278	0.978201495	-4.837399165
0.226705354	-0.148092946	0.601503654	6.054928098	1.199470543	0.233067673	0.978201495	-4.564145385
0.254598139	-0.128633059	0.637829337	5.917778683	1.317406464	0.190594319	0.978201495	-4.504469443
-0.180092135	-0.432861049	0.072676779	6.386661534	-1.412851462	0.160681955	0.978201495	-4.452299223
0.072648413	-0.150281964	0.295578789	6.584324939	0.646222839	0.519556994	0.978201495	-4.771497446
0.071363948	-0.205987032	0.348714928	6.47089859	0.510240096	0.610963335	0.978201495	-4.803717844
0.042628498	-0.192479709	0.277736705	6.437287826	0.359548651	0.719912938	0.978201495	-4.830631522
-0.025285628	-0.224873794	0.174302538	6.654499351	-0.25122588	0.802134659	0.978201495	-4.844237362
0.05885589	-0.325114918	0.442826698	6.500080432	0.303960496	0.761764647	0.978201495	-4.838214795
-0.141670131	-0.363714936	0.080374675	6.59984136	-1.265211408	0.208619956	0.978201495	-4.531537014
0.048243738	-0.272435062	0.368922537	6.742240377	0.298329446	0.766046314	0.978201495	-4.838912315
0.06355243	-0.162326482	0.289431341	6.612245545	0.557932802	0.578088048	0.978201495	-4.793271583
0.110115001	-0.124852992	0.345082993	6.28587958	0.929315544	0.354875261	0.978201495	-4.680531476
-0.094073906	-0.433966703	0.245818892	6.6343734	-0.548848695	0.584284439	0.978201495	-4.795332574
0.009592626	-0.211264219	0.230449472	6.597450729	0.086129531	0.931528872	0.989781317	-4.855701839
0.089884538	-0.144416048	0.324185124	6.550803493	0.760741377	0.448531071	0.978201495	-4.738565252
0.027988671	-0.115542453	0.171519795	6.644412253	0.386688821	0.699775808	0.978201495	-4.826469277
0.096758137	-0.107613872	0.301130147	6.448478182	0.93883983	0.349985975	0.978201495	-4.676915423
0.040880497	-0.214537716	0.29629871	6.549969325	0.317387434	0.751585274	0.978201495	-4.836499124
0.074542258	-0.164595622	0.313680138	6.54365816	0.618129673	0.537839739	0.978201495	-4.778768227
0.110675103	-0.121865771	0.343215978	6.64053432	0.943791488	0.347461256	0.978201495	-4.675021266
0.002428905	-0.163971563	0.168829372	6.658308764	0.028945519	0.976963455	0.992074906	-4.857057003
-0.120554944	-0.317551402	0.076441514	6.691676435	-1.213534226	0.227671544	0.978201495	-4.557309258
0.082082859	-0.228571614	0.392737331	6.752999647	0.523962596	0.601418211	0.978201495	-4.80080694
-0.018200709	-0.22282846	0.186427042	6.843935905	-0.176379946	0.860338098	0.988991241	-4.850823977
-0.048664998	-0.297892146	0.20056215	6.573514993	-0.387210194	0.699391	0.978201495	-4.826386368
0.089693489	-0.184421968	0.363808945	6.62976367	0.648862708	0.517855865	0.978201495	-4.770797823
0.077495681	-0.136559991	0.291551353	6.566569623	0.717920211	0.474414368	0.978201495	-4.751497248
-0.044057291	-0.272737395	0.184622813	6.595224998	-0.382045276	0.70320649	0.978201495	-4.827202791
0.005620889	-0.224436859	0.235678636	6.504221028	0.048449972	0.961450456	0.991808695	-4.856746116
0.06870745	-0.107769871	0.245184772	6.490668935	0.772040976	0.441839108	0.978201495	-4.735030042
0.122392055	-0.14554422	0.390328329	6.489171187	0.905830904	0.367116939	0.978201495	-4.689294314
-0.254511613	-0.599210273	0.090187048	6.27304174	-1.46417649	0.146158709	0.978201495	-4.422827563
0.240597294	-0.158639619	0.639834207	5.85322185	1.195048336	0.234783309	0.978201495	-4.566279198
0.542036687	-0.369682083	1.453755457	5.326399248	1.178944087	0.241107729	0.978201495	-4.573986087
0.020715697	-0.165169208	0.206600602	6.42002135	0.220994186	0.825529788	0.980022751	-4.847175002
0.071130094	-0.119567332	0.26182752	6.685455351	0.739663133	0.461168988	0.978201495	-4.745022929
0.044502316	-0.203014986	0.292019619	6.517502176	0.356535251	0.722161303	0.978201495	-4.831075062
0.023051782	-0.236738152	0.282841716	6.647954223	0.175957427	0.860669183	0.988991241	-4.850854622
0.045827999	-0.278752342	0.370408341	6.260810199	0.279984576	0.780044868	0.978201495	-4.841094471
0.176603738	-0.073316532	0.426524008	6.66115398	1.401276482	0.164105307	0.978201495	-4.458809268
0.085393295	-0.17080971	0.341596301	6.573143181	0.660944473	0.510107848	0.978201495	-4.767559967
0.107794171	-0.078049031	0.293637374	6.544667605	1.150201736	0.252695897	0.978201495	-4.587491989
0.012104308	-0.210481758	0.234690373	6.724516967	0.107836902	0.914332614	0.988991241	-4.85483481
0.196467327	0.01390548	0.379029174	6.507953719	2.134055634	0.035186123	0.978201495	-3.950827847
0.05133769	-0.140575431	0.243250811	6.466436122	0.530465418	0.596918932	0.978201495	-4.799400769
5.90E-05	-0.181695105	0.181813122	6.591955174	0.000643805	0.99948755	0.99948755	-4.857229471
0.039043501	-0.30628907	0.384376071	6.561562517	0.224200528	0.823040664	0.98001219	-4.846881241
-0.02993774	-0.155775933	0.095900453	6.645953079	-0.471771783	0.638076924	0.978201495	-4.811469263
0.052504145	-0.146520527	0.251528817	6.255734271	0.523132975	0.601993338	0.978201495	-4.8009851
0.042403653	-0.157466552	0.242273858	6.536380163	0.420707867	0.674835558	0.978201495	-4.820826552
-0.176777272	-0.419929019	0.066374475	6.626288087	-1.441698531	0.152388696	0.978201495	-4.435856116
-0.031908365	-0.243357832	0.179541103	6.597503174	-0.299242568	0.765351509	0.978201495	-4.838800089
0.163977174	-0.031539739	0.359494087	6.485092206	1.66312345	0.099295323	0.978201495	-4.299366377
0.08954374	-0.108819076	0.287906556	6.467163907	0.895159417	0.372766782	0.978201495	-4.693203911
-0.023811511	-0.174592986	0.126969964	6.669850571	-0.313158639	0.754786621	0.978201495	-4.837047448
-0.304544017	-0.795610532	0.186522499	6.392702595	-1.229801935	0.221543104	0.978201495	-4.549306849
-0.119899978	-0.389855762	0.150055807	6.709058685	-0.880748449	0.380482637	0.978201495	-4.698411745
0.090640774	-0.173335931	0.354617479	6.572894675	0.680900139	0.497446281	0.978201495	-4.762082911
0.171274658	-0.065199429	0.407748744	6.482972181	1.436266314	0.153924625	0.978201495	-4.438976364
0.011531936	-0.246724905	0.269788777	6.622627052	0.088547398	0.929611717	0.989781317	-4.855614867
0.076629058	-0.17215509	0.325413205	6.48335583	0.610796027	0.542665788	0.978201495	-4.780613689
0.033375106	-0.187942701	0.254692913	6.493835517	0.299041676	0.765504354	0.978201495	-4.838824809
-0.099096094	-0.455935569	0.257743382	6.245958245	-0.550692377	0.583024305	0.978201495	-4.794916992
0.045298251	-0.318759768	0.40935627	6.450025606	0.246738121	0.80559676	0.978201495	-4.844697173
-0.428361651	-0.782808046	-0.073915256	6.220689783	-2.396544195	0.018334155	0.978201495	-3.72408084
-0.012382405	-0.284218805	0.259453995	6.531105732	-0.090328089	0.928200051	0.989781317	-4.855549275
-0.080802284	-0.328594421	0.166989854	6.65148686	-0.646638467	0.51928897	0.978201495	-4.771387482
0.127077091	-0.118008405	0.372162587	6.558257362	1.028194029	0.306241421	0.978201495	-4.641247449
-0.042164976	-0.32949005	0.245160098	6.410284118	-0.29100721	0.771624746	0.978201495	-4.839799867
-0.493610074	-1.174694742	0.187474594	5.777833287	-1.437170629	0.15366811	0.978201495	-4.438457695
-0.059628865	-0.453601373	0.334343644	6.744868421	-0.300134587	0.764672947	0.978201495	-4.838690128
0.092746122	-0.21947687	0.404969114	6.518542932	0.589055616	0.55709994	0.978201495	-4.785956516
0.217227238	-0.042393027	0.476847503	6.478298321	1.659209071	0.100083224	0.978201495	-4.301935273
0.12023259	-0.289871897	0.530337077	6.296964792	0.581370652	0.562247245	0.978201495	-4.787799315
0.023342547	-0.15626648	0.202951574	6.64299627	0.257718444	0.797132926	0.978201495	-4.843557502
0.139594584	-0.044199332	0.3233885	6.52344364	1.506131387	0.135061566	0.978201495	-4.398006136
-0.154949688	-0.424510298	0.114610922	6.590191959	-1.139881483	0.256951316	0.978201495	-4.592263367
0.061396158	-0.078687048	0.201479364	6.646794929	0.8691216	0.386779836	0.978201495	-4.702553295
0.013827589	-0.315010204	0.342665383	6.126091692	0.083385428	0.933705192	0.98978507	-4.85579763
0.054641201	-0.139838188	0.249120589	6.507569962	0.557149922	0.578620824	0.978201495	-4.793450521
0.012353808	-0.31916213	0.343869745	6.229032524	0.073896156	0.941234806	0.98978507	-4.85610498
0.079218586	-0.317975698	0.476412871	6.12189328	0.395502762	0.693281127	0.978201495	-4.825052729
0.027104939	-0.37485991	0.429069788	6.139577788	0.133716738	0.893884702	0.988991241	-4.853547627
0.267014737	-0.080735457	0.614764931	6.387921595	1.522626108	0.130883939	0.978201495	-4.388068507
-0.030272247	-0.179200326	0.118655832	6.708162794	-0.40308208	0.6877144	0.978201495	-4.823809199
-0.029107656	-0.275720427	0.217505115	6.613632807	-0.234054555	0.815402261	0.98001219	-4.845951985
0.004713648	-0.278320006	0.287747303	6.449973615	0.033025129	0.973717779	0.992074906	-4.857004936
-0.057175676	-0.300518632	0.186167279	6.498724345	-0.46592708	0.642240996	0.978201495	-4.812594206
0.077442106	-0.168193102	0.323077314	6.442883911	0.625189909	0.533214355	0.978201495	-4.776971001
-0.064723906	-0.187495405	0.058047593	6.61033092	-1.045424278	0.298248085	0.978201495	-4.634008503
-0.097265934	-0.326489796	0.131957928	6.486321456	-0.841446206	0.402026579	0.978201495	-4.712194972
0.256910473	-0.026524309	0.540345255	6.415767178	1.797438696	0.075164894	0.978201495	-4.207878497
0.220621602	-0.022613026	0.46385623	6.450194436	1.798655758	0.074970708	0.978201495	-4.207020047
0.123023151	-0.129624167	0.37567047	6.511267861	0.96560071	0.336481627	0.978201495	-4.666563274
0.111841895	-0.140316207	0.363999997	6.561998852	0.879542872	0.381132603	0.978201495	-4.698843676
-0.017554404	-0.264415809	0.229307001	6.259482618	-0.141012727	0.888132368	0.988991241	-4.853134934
-0.073177322	-0.408752542	0.262397898	6.152897869	-0.432426252	0.666326014	0.978201495	-4.818773308
0.030094004	-0.278111858	0.338299866	6.138293843	0.193626367	0.846845714	0.988963134	-4.849510436
-0.14710348	-0.355602302	0.061395342	6.423951025	-1.399087137	0.164759039	0.978201495	-4.460034942
-0.051333357	-0.427513278	0.324846565	6.057273744	-0.270601048	0.787233613	0.978201495	-4.84215727
0.059316943	-0.180569244	0.299203129	6.644481833	0.490341828	0.624923834	0.978201495	-4.807802637
0.06614423	-0.164049458	0.296337918	6.46348147	0.569802008	0.570039472	0.978201495	-4.790528222
-0.125565708	-0.411320077	0.16018866	6.63254234	-0.87137199	0.385555997	0.978201495	-4.701755889
-0.079978904	-0.350491647	0.190533839	6.48118818	-0.586290885	0.558949043	0.978201495	-4.786622237
0.078892722	-0.169821471	0.327606915	6.551660597	0.629016144	0.53071622	0.978201495	-4.775988583
-0.054089634	-0.585123577	0.476944308	6.398896799	-0.201984102	0.840323301	0.988963134	-4.848829887
0.056239403	-0.104667534	0.21714634	6.695197853	0.693092751	0.48979461	0.978201495	-4.758657475
0.17432349	-0.066172204	0.414819185	6.497304029	1.437388047	0.153606487	0.978201495	-4.438332949
-0.086646274	-0.391765403	0.218472856	6.299619159	-0.563126383	0.574559582	0.978201495	-4.792078214
-0.39527218	-0.767627304	-0.022917056	6.007342799	-2.10505931	0.037692458	0.978201495	-3.974491288
0.138480607	-0.109541954	0.386503168	6.382991319	1.107192648	0.270762181	0.978201495	-4.607103508
0.194568891	-0.082384054	0.471521837	6.656975031	1.39313383	0.166546738	0.978201495	-4.463358696
0.05226815	-0.204110063	0.308646364	6.685864627	0.404279237	0.686836691	0.978201495	-4.823610635
0.065301235	-0.182984644	0.313587115	6.182377965	0.521548617	0.603092378	0.978201495	-4.801324562
0.129823757	-0.128365982	0.388013497	6.342308631	0.997104363	0.321025686	0.978201495	-4.654014336
0.164409902	-0.046469192	0.375288995	6.421139622	1.54603694	0.125130019	0.978201495	-4.373791327
0.07843351	-0.414086458	0.570953477	6.627648849	0.31579353	0.75279141	0.978201495	-4.836706658
-0.137070329	-0.613214397	0.33907374	6.237383911	-0.570861162	0.569323896	0.978201495	-4.790280638
0.016286766	-0.542155764	0.574729296	6.204210893	0.057833808	0.953991863	0.990433019	-4.85654072
0.09318843	-0.132517925	0.318894785	6.602013152	0.818735515	0.414807433	0.978201495	-4.719878934
0.093053618	-0.103250616	0.289357853	6.56889402	0.940002525	0.349392089	0.978201495	-4.676471529
-0.250112694	-0.616989557	0.116764169	6.697139636	-1.351888372	0.179340688	0.978201495	-4.486019087
-0.016535102	-0.249360462	0.216290257	6.609126278	-0.140832222	0.888274612	0.988991241	-4.853145408
-0.009114574	-0.221120933	0.202891785	6.577605254	-0.085253634	0.932223481	0.989781317	-4.855732752
-0.089341117	-0.318061973	0.139379739	6.572912375	-0.774588475	0.440338451	0.978201495	-4.734225957
0.072989139	-0.069334834	0.215313111	6.608878966	1.016964057	0.311528001	0.978201495	-4.645902815
0.047360732	-0.306932684	0.401654148	6.917411897	0.265082312	0.791470181	0.978201495	-4.842765454
0.325506896	0.019167664	0.631846129	6.087224823	2.107089566	0.037512084	0.978201495	-3.972843579
0.075365395	-0.172179833	0.322910622	6.63404541	0.603730118	0.547336266	0.978201495	-4.782371179
0.09536449	-0.252854601	0.443583581	6.630012325	0.543074656	0.588239218	0.978201495	-4.796625155
-0.078746551	-0.293692338	0.136199235	6.608059707	-0.726487304	0.469170298	0.978201495	-4.748968941
0.120768338	-0.08116067	0.322697346	6.441136042	1.185986653	0.238327172	0.978201495	-4.570628096
0.58170298	0.064607982	1.098797979	6.311999933	2.230778109	0.027840763	0.978201495	-3.869878841
0.236941056	-0.084695613	0.558577724	6.530998144	1.460831706	0.147073025	0.978201495	-4.424778199
-0.079775233	-0.291746902	0.132196437	6.479383905	-0.746303847	0.457165768	0.978201495	-4.743007677
-0.077149259	-0.525205563	0.370907046	6.705948687	-0.341448011	0.733454515	0.978201495	-4.83323982
0.172042442	-0.024210762	0.368295645	6.677023157	1.738378195	0.085100557	0.978201495	-4.248903452
0.123667725	-0.100821743	0.348157192	6.608201917	1.092410392	0.277174148	0.978201495	-4.613677885
-0.040065626	-0.31049602	0.230364767	6.363964715	-0.29379328	0.769500754	0.978201495	-4.839464751
-0.00329698	-0.363163565	0.356569605	6.587352842	-0.01816771	0.985539833	0.992892982	-4.857161579
-0.072377295	-0.321971303	0.177216712	6.348656879	-0.575034126	0.566508837	0.978201495	-4.789300752
-0.037768284	-0.539633816	0.464097248	6.346461188	-0.14923315	0.881658357	0.988991241	-4.852643705
-0.047433516	-0.26764289	0.172775857	6.588522815	-0.427144622	0.670156069	0.978201495	-4.819705676
-0.021851465	-0.284647421	0.24094449	6.389437092	-0.164887339	0.869352381	0.988991241	-4.851631366
-0.21198695	-0.515486909	0.091513009	6.513161827	-1.385083357	0.168987669	0.978201495	-4.467832077
0.13634121	-0.480138128	0.752820549	6.345269127	0.438565073	0.661885426	0.978201495	-4.817675305
-0.081597488	-0.340683895	0.17748892	6.521027978	-0.624536147	0.533641797	0.978201495	-4.777138267
0.13694368	-0.268774923	0.542662283	6.251770737	0.669333398	0.504764451	0.978201495	-4.765277109
0.233322793	-0.039004685	0.505650271	6.400703916	1.698991181	0.092307209	0.978201495	-4.275569319
-0.144571247	-0.338432961	0.049290467	6.733488326	-1.478819948	0.142207702	0.978201495	-4.414238577
0.034657582	-0.171476107	0.240791271	6.573976421	0.333406997	0.739497609	0.978201495	-4.834355471
0.105926135	-0.0803287	0.29218097	6.420566491	1.127771186	0.262008876	0.978201495	-4.597809641
-0.151512618	-0.615498761	0.312473525	6.708225732	-0.647543896	0.51870534	0.978201495	-4.771147689
0.11716195	-0.143234992	0.377558891	6.920641317	0.892228584	0.374327979	0.978201495	-4.694269737
0.174633437	-0.070733139	0.420000012	6.576066827	1.41135875	0.161120332	0.978201495	-4.453141587
0.151464325	-0.02345717	0.326385819	6.649940474	1.717088171	0.088936495	0.978201495	-4.263386459
0.075816684	-0.161325087	0.312958454	6.678253941	0.633989623	0.527478084	0.978201495	-4.77470275
0.086589497	-0.142491462	0.315670456	6.598052532	0.749551793	0.455215042	0.978201495	-4.742015577
0.050027198	-0.1692455	0.269299896	6.531969045	0.452425463	0.651903806	0.978201495	-4.815139625
0.058447922	-0.120964882	0.237860726	6.629205709	0.646012714	0.519692524	0.978201495	-4.771553012
-0.198678212	-0.533351581	0.135995156	6.697265114	-1.177211541	0.241795313	0.978201495	-4.574809252
0.1956234	-0.111156055	0.502402855	6.541779623	1.26450326	0.208872854	0.978201495	-4.531897097
0.166694066	-0.089653436	0.423041567	6.44109647	1.289485528	0.200086657	0.978201495	-4.519078075
0.060344464	-0.1034097	0.224098628	6.642026383	0.730752826	0.466571473	0.978201495	-4.747699102
-0.044953738	-0.256499474	0.166591999	6.803005455	-0.421392647	0.674337115	0.978201495	-4.820708111
-0.174395117	-0.572849465	0.224059231	6.33814707	-0.86792295	0.387432683	0.978201495	-4.702977204
0.221335655	-0.039618084	0.482289393	6.513850539	1.681950766	0.095575576	0.978201495	-4.286933032
-0.382345733	-0.689096035	-0.075595432	6.704508079	-2.471705207	0.015068095	0.978201495	-3.655105809
-0.188382855	-0.5354232	0.158657489	6.529660588	-1.076432574	0.28422188	0.978201495	-4.620688176
-0.746273522	-1.383422933	-0.10912411	6.289813119	-2.322641431	0.022143748	0.978201495	-3.790168632
0.158818753	-0.142936081	0.460573587	6.671295168	1.043693476	0.299044581	0.978201495	-4.634740922
0.114564445	-0.255325496	0.484454385	6.163076084	0.614190022	0.540429585	0.978201495	-4.77976232
0.120869436	-0.167412462	0.409151334	6.645622398	0.831427809	0.407634821	0.978201495	-4.715609978
-0.185888386	-0.649287777	0.277511005	6.448235413	-0.795467095	0.428151698	0.978201495	-4.727537946
-0.625517559	-1.190867214	-0.060167904	6.400427349	-2.194056443	0.03045456	0.978201495	-3.90097489
-0.003835639	-0.181725673	0.174054396	6.540307849	-0.042757418	0.965976803	0.991808695	-4.856853043
-0.083097772	-0.264095032	0.097899489	6.761280723	-0.910422116	0.364702942	0.978201495	-4.687598382
-0.281973551	-0.597535298	0.033588197	6.480713781	-1.771941759	0.079329709	0.978201495	-4.225741745
0.071018503	-0.09429799	0.236334997	6.72303208	0.851884574	0.39623346	0.978201495	-4.70859424
-0.021168517	-0.223591523	0.181254489	6.775082072	-0.207374802	0.836122237	0.988963134	-4.8483757
-0.011270275	-0.244350739	0.22181019	6.63849557	-0.095885747	0.923795637	0.989781317	-4.855336163
-0.00902576	-0.144297419	0.126245898	6.629541131	-0.132312966	0.89499213	0.988991241	-4.853624517
0.061782768	-0.122823317	0.246388852	6.541477547	0.663661721	0.508373793	0.978201495	-4.766823639
0.038427947	-0.115421871	0.192277765	6.536754634	0.495308316	0.621426303	0.978201495	-4.806798197
0.018660246	-0.132524795	0.169845287	6.578200552	0.244756344	0.807126846	0.978201495	-4.844897591
-0.138207141	-0.297568256	0.021153974	6.641820656	-1.71978258	0.088443352	0.978201495	-4.261562517
-0.069981517	-0.25755443	0.117591397	6.56514648	-0.739841432	0.461061245	0.978201495	-4.744969052
0.120502492	-0.072208775	0.31321376	6.565312456	1.239979037	0.217770625	0.978201495	-4.544248825
0.00214337	-0.197177618	0.201464358	6.52860762	0.021324044	0.983027978	0.992892982	-4.857135907
0.006820136	-0.211639309	0.225279581	6.494293488	0.061908119	0.950754695	0.990114989	-4.856440249
-0.090541803	-0.320789537	0.139705931	6.545572098	-0.779792754	0.437281995	0.978201495	-4.732575212
-0.09074053	-0.306169195	0.124688135	6.629400905	-0.835262998	0.405482337	0.978201495	-4.714307394
0.012032762	-0.168831603	0.192897128	6.573145411	0.131928236	0.895295677	0.988991241	-4.853645449
-0.028571765	-0.241543596	0.184400065	6.653438301	-0.266035954	0.790737648	0.978201495	-4.842661253
0.019145347	-0.234480177	0.272770872	6.662401105	0.149691009	0.881298001	0.988991241	-4.852615527
-0.059029608	-0.248741031	0.130681816	6.633628374	-0.617023687	0.538566153	0.978201495	-4.779047935
0.126230768	-0.146844529	0.399306065	6.315226924	0.916659896	0.361439363	0.978201495	-4.685280839
-0.263026404	-0.574673156	0.048620348	6.67839286	-1.673640456	0.097203267	0.978201495	-4.292436876
-0.148714101	-0.514678046	0.217249845	6.609284356	-0.805822279	0.422182033	0.978201495	-4.724156171
0.056747567	-0.247507156	0.36100229	6.515540044	0.369858276	0.712239374	0.978201495	-4.829085937
0.147536427	-0.286845503	0.581918357	6.321508582	0.673523778	0.502106603	0.978201495	-4.764126154
0.102731745	-0.104510936	0.309974425	6.338964315	0.98299404	0.327889222	0.978201495	-4.659683292
0.287391787	0.050324704	0.52445887	6.56493118	2.403967099	0.017985711	0.978201495	-3.717347447
0.076467303	-0.132678503	0.285613108	6.418780093	0.725023419	0.470064058	0.978201495	-4.749403051
0.134636316	-0.132138038	0.401410671	6.454607227	1.000791401	0.319248043	0.978201495	-4.65252012
0.10192654	-0.134765459	0.33861854	6.536015658	0.853943479	0.395096869	0.978201495	-4.707878891
0.01081367	-0.195991169	0.217618509	6.614522236	0.103690233	0.917614656	0.988991241	-4.855015425
0.157698309	-0.054941993	0.37033861	6.563952626	1.470641709	0.14440392	0.978201495	-4.419045301
0.020221772	-0.220529863	0.260973407	6.648400018	0.166561794	0.868037912	0.988991241	-4.851517113
0.169578762	-0.034018846	0.37317637	6.728922715	1.651673544	0.101614237	0.978201495	-4.306864981
-0.025193239	-0.313207299	0.262820821	6.701839044	-0.173458561	0.8626278	0.988991241	-4.851034363
0.018530332	-0.193784679	0.230845343	6.634516882	0.173072439	0.86293052	0.988991241	-4.851061907
-0.106974869	-0.281898404	0.067948667	6.631491215	-1.212715528	0.227983175	0.978201495	-4.557709302
0.09773462	-0.077034744	0.272503984	6.684676749	1.108941271	0.270010573	0.978201495	-4.606320184
-0.086443186	-0.244563335	0.071676963	6.703031913	-1.084099075	0.280825012	0.978201495	-4.617336919
-0.017200077	-0.183925957	0.149525803	6.594367634	-0.204575108	0.838303502	0.988963134	-4.848613076
0.005310152	-0.196707807	0.20732811	6.48044219	0.052124555	0.958529328	0.991136987	-4.856670006
-0.052021399	-0.196627555	0.092584757	6.534439846	-0.713379565	0.477206968	0.978201495	-4.752825307
-0.213897552	-0.516748805	0.088953702	6.658650008	-1.400560455	0.164318892	0.978201495	-4.459210324
-0.049160156	-0.257479188	0.159158876	6.693302742	-0.467961068	0.640790573	0.978201495	-4.812204301
0.109185402	-0.061865849	0.280236652	6.648917202	1.265796073	0.208411326	0.978201495	-4.531239575
-0.003940377	-0.173729719	0.165848965	6.671791741	-0.046020651	0.963381948	0.991808695	-4.85679338
-0.212239156	-0.377183281	-0.047295031	6.612471824	-2.551608743	0.012175463	0.978201495	-3.579864583
-0.089830366	-0.256803234	0.077142501	6.594016893	-1.066848342	0.288507989	0.978201495	-4.624845447
-0.038125946	-0.207838496	0.131586604	6.652573402	-0.445483979	0.656894982	0.978201495	-4.816419332
-0.161754171	-0.443464708	0.119956367	6.766015292	-1.138617401	0.257475992	0.978201495	-4.592844951
-0.021409154	-0.166817529	0.123999222	6.726502455	-0.291968166	0.770891953	0.978201495	-4.83968464
0.085724056	-0.141977497	0.31342561	6.649893427	0.746555574	0.45701441	0.978201495	-4.742930937
-0.117261295	-0.311209747	0.076687157	6.617382049	-1.198929898	0.233276936	0.978201495	-4.564406663
0.070145392	-0.16483793	0.305128714	6.516708031	0.591953415	0.555165089	0.978201495	-4.785255429
-0.223303537	-0.361652678	-0.084954396	6.77141619	-3.200696957	0.001817984	0.978201495	-2.90040219
